mes,semana,regiao,estado,comportamento_pandemia,modalidade_ensino,modalidade_trabalho,respondentes
9,4,Norte,AP,Ficou rigorosamente em casa,Não aplicável,Não aplicável,178
9,4,Norte,AP,Ignorado,Não aplicável,Não aplicável,2
10,1,Norte,AP,Continuou saindo normalmente,Não aplicável,Não aplicável,48
10,1,Norte,AP,Continuou saindo normalmente,Não aplicável,Remoto,3
10,1,Norte,AP,Continuou saindo normalmente,Não aplicável,Presencial,1
10,1,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,268
10,1,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,11
10,1,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,12
10,1,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,231
10,1,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,4
10,1,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,4
10,1,Norte,AP,Ficou rigorosamente em casa,Não aplicável,Não aplicável,109
10,1,Norte,AP,Ficou rigorosamente em casa,Não aplicável,Remoto,1
10,1,Norte,AP,Ignorado,Não aplicável,Não aplicável,12
10,2,Norte,AP,Continuou saindo normalmente,Não aplicável,Não aplicável,36
10,2,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,303
10,2,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,8
10,2,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,13
10,2,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,239
10,2,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,11
10,2,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,2
10,2,Norte,AP,Ficou rigorosamente em casa,Não aplicável,Não aplicável,139
10,2,Norte,AP,Ignorado,Não aplicável,Não aplicável,16
10,3,Norte,AP,Continuou saindo normalmente,Não aplicável,Não aplicável,56
10,3,Norte,AP,Continuou saindo normalmente,Não aplicável,Remoto,2
10,3,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,290
10,3,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,4
10,3,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,26
10,3,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,253
10,3,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,7
10,3,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,8
10,3,Norte,AP,Ficou rigorosamente em casa,Não aplicável,Não aplicável,108
10,3,Norte,AP,Ignorado,Não aplicável,Não aplicável,1
10,4,Norte,AP,Continuou saindo normalmente,Não aplicável,Não aplicável,6
10,4,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,53
10,4,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,2
10,4,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,1
10,4,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,51
10,4,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,2
10,4,Norte,AP,Ficou rigorosamente em casa,Não aplicável,Não aplicável,17
11,1,Norte,AP,Continuou saindo normalmente,Não aplicável,Não aplicável,15
11,1,Norte,AP,Continuou saindo normalmente,Remoto,Não aplicável,5
11,1,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,95
11,1,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,6
11,1,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,4
11,1,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Não aplicável,1
11,1,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,14
11,1,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,6
11,1,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Presencial,2
11,1,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,106
11,1,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,4
11,1,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,1
11,1,Norte,AP,Ficou em casa e só saiu quando necessário,Híbrido,Não aplicável,1
11,1,Norte,AP,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,18
11,1,Norte,AP,Ficou em casa e só saiu quando necessário,Remoto,Remoto,2
11,1,Norte,AP,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,9
11,1,Norte,AP,Ficou rigorosamente em casa,Não aplicável,Não aplicável,55
11,1,Norte,AP,Ficou rigorosamente em casa,Não aplicável,Presencial,1
11,1,Norte,AP,Ficou rigorosamente em casa,Híbrido,Não aplicável,8
11,1,Norte,AP,Ficou rigorosamente em casa,Remoto,Não aplicável,13
11,1,Norte,AP,Ficou rigorosamente em casa,Remoto,Não aplicável,11
11,1,Norte,AP,Ignorado,Não aplicável,Não aplicável,2
11,1,Norte,AP,Ignorado,Remoto,Não aplicável,1
11,2,Norte,AP,Continuou saindo normalmente,Não aplicável,Não aplicável,41
11,2,Norte,AP,Continuou saindo normalmente,Não aplicável,Remoto,2
11,2,Norte,AP,Continuou saindo normalmente,Não aplicável,Presencial,1
11,2,Norte,AP,Continuou saindo normalmente,Presencial,Não aplicável,1
11,2,Norte,AP,Continuou saindo normalmente,Remoto,Não aplicável,12
11,2,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,182
11,2,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,6
11,2,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,4
11,2,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Não aplicável,6
11,2,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Remoto,1
11,2,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Presencial,1
11,2,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,41
11,2,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,4
11,2,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,163
11,2,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,4
11,2,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,2
11,2,Norte,AP,Ficou em casa e só saiu quando necessário,Presencial,Não aplicável,1
11,2,Norte,AP,Ficou em casa e só saiu quando necessário,Híbrido,Não aplicável,8
11,2,Norte,AP,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,58
11,2,Norte,AP,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,11
11,2,Norte,AP,Ficou rigorosamente em casa,Não aplicável,Não aplicável,70
11,2,Norte,AP,Ficou rigorosamente em casa,Não aplicável,Remoto,1
11,2,Norte,AP,Ficou rigorosamente em casa,Híbrido,Não aplicável,10
11,2,Norte,AP,Ficou rigorosamente em casa,Remoto,Não aplicável,13
11,2,Norte,AP,Ficou rigorosamente em casa,Remoto,Não aplicável,11
11,2,Norte,AP,Ignorado,Não aplicável,Não aplicável,6
11,3,Norte,AP,Continuou saindo normalmente,Não aplicável,Não aplicável,30
11,3,Norte,AP,Continuou saindo normalmente,Não aplicável,Remoto,2
11,3,Norte,AP,Continuou saindo normalmente,Remoto,Não aplicável,1
11,3,Norte,AP,Continuou saindo normalmente,Remoto,Não aplicável,17
11,3,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,178
11,3,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,7
11,3,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,21
11,3,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Presencial,Não aplicável,2
11,3,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Não aplicável,3
11,3,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,53
11,3,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Presencial,2
11,3,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,2
11,3,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,186
11,3,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,10
11,3,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,3
11,3,Norte,AP,Ficou em casa e só saiu quando necessário,Híbrido,Não aplicável,8
11,3,Norte,AP,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,36
11,3,Norte,AP,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,15
11,3,Norte,AP,Ficou rigorosamente em casa,Não aplicável,Não aplicável,74
11,3,Norte,AP,Ficou rigorosamente em casa,Híbrido,Não aplicável,13
11,3,Norte,AP,Ficou rigorosamente em casa,Remoto,Não aplicável,19
11,3,Norte,AP,Ficou rigorosamente em casa,Remoto,Não aplicável,14
11,3,Norte,AP,Ignorado,Não aplicável,Não aplicável,2
11,4,Norte,AP,Continuou saindo normalmente,Não aplicável,Não aplicável,42
11,4,Norte,AP,Continuou saindo normalmente,Não aplicável,Remoto,3
11,4,Norte,AP,Continuou saindo normalmente,Não aplicável,Presencial,2
11,4,Norte,AP,Continuou saindo normalmente,Remoto,Não aplicável,3
11,4,Norte,AP,Continuou saindo normalmente,Remoto,Não aplicável,8
11,4,Norte,AP,Continuou saindo normalmente,Remoto,Presencial,1
11,4,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,208
11,4,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,9
11,4,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,8
11,4,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Não aplicável,3
11,4,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,57
11,4,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Presencial,1
11,4,Norte,AP,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,4
11,4,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,184
11,4,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,3
11,4,Norte,AP,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,3
11,4,Norte,AP,Ficou em casa e só saiu quando necessário,Híbrido,Não aplicável,15
11,4,Norte,AP,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,42
11,4,Norte,AP,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,18
11,4,Norte,AP,Ficou rigorosamente em casa,Não aplicável,Não aplicável,56
11,4,Norte,AP,Ficou rigorosamente em casa,Híbrido,Não aplicável,22
11,4,Norte,AP,Ficou rigorosamente em casa,Remoto,Não aplicável,25
11,4,Norte,AP,Ficou rigorosamente em casa,Remoto,Não aplicável,3
11,4,Norte,AP,Ignorado,Não aplicável,Não aplicável,11
11,4,Norte,AP,Ignorado,Não aplicável,Remoto,1
11,4,Norte,AP,Ignorado,Remoto,Não aplicável,2
9,1,Norte,PA,Continuou saindo normalmente,Não aplicável,Não aplicável,223
9,1,Norte,PA,Continuou saindo normalmente,Não aplicável,Remoto,2
9,1,Norte,PA,Continuou saindo normalmente,Não aplicável,Presencial,9
9,1,Norte,PA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1025
9,1,Norte,PA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,21
9,1,Norte,PA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,32
9,1,Norte,PA,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,1030
9,1,Norte,PA,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,14
9,1,Norte,PA,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,12
9,1,Norte,PA,Ficou rigorosamente em casa,Não aplicável,Não aplicável,442
9,1,Norte,PA,Ficou rigorosamente em casa,Não aplicável,Remoto,1
9,1,Norte,PA,Ignorado,Não aplicável,Não aplicável,10
9,2,Norte,PA,Continuou saindo normalmente,Não aplicável,Não aplicável,266
9,2,Norte,PA,Continuou saindo normalmente,Não aplicável,Remoto,1
9,2,Norte,PA,Continuou saindo normalmente,Não aplicável,Presencial,8
9,2,Norte,PA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1108
9,2,Norte,PA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,19
9,2,Norte,PA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,47
9,2,Norte,PA,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,1142
9,2,Norte,PA,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,14
9,2,Norte,PA,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,14
9,2,Norte,PA,Ficou rigorosamente em casa,Não aplicável,Não aplicável,445
9,2,Norte,PA,Ficou rigorosamente em casa,Não aplicável,Remoto,3
9,2,Norte,PA,Ignorado,Não aplicável,Não aplicável,35
9,3,Norte,PA,Continuou saindo normalmente,Não aplicável,Não aplicável,279
9,3,Norte,PA,Continuou saindo normalmente,Não aplicável,Remoto,1
9,3,Norte,PA,Continuou saindo normalmente,Não aplicável,Presencial,12
9,3,Norte,PA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1120
9,3,Norte,PA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,21
9,3,Norte,PA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,39
9,3,Norte,PA,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,1047
9,3,Norte,PA,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,17
9,3,Norte,PA,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,10
9,3,Norte,PA,Ficou rigorosamente em casa,Não aplicável,Não aplicável,405
9,3,Norte,PA,Ficou rigorosamente em casa,Não aplicável,Presencial,1
9,3,Norte,PA,Ignorado,Não aplicável,Não aplicável,47
9,3,Norte,PA,Ignorado,Não aplicável,Presencial,1
9,4,Norte,PA,Continuou saindo normalmente,Não aplicável,Não aplicável,308
9,4,Norte,PA,Continuou saindo normalmente,Não aplicável,Presencial,9
9,4,Norte,PA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1214
9,4,Norte,PA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,15
9,4,Norte,PA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,60
9,4,Norte,PA,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,1117
9,4,Norte,PA,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,9
9,4,Norte,PA,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,18
9,4,Norte,PA,Ficou rigorosamente em casa,Não aplicável,Não aplicável,347
9,4,Norte,PA,Ignorado,Não aplicável,Não aplicável,26
10,1,Norte,PA,Continuou saindo normalmente,Não aplicável,Não aplicável,367
10,1,Norte,PA,Continuou saindo normalmente,Não aplicável,Remoto,2
10,1,Norte,PA,Continuou saindo normalmente,Não aplicável,Presencial,6
10,1,Norte,PA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1181
10,1,Norte,PA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,22
10,1,Norte,PA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,36
10,1,Norte,PA,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,956
10,1,Norte,PA,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,11
10,1,Norte,PA,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,13
10,1,Norte,PA,Ficou rigorosamente em casa,Não aplicável,Não aplicável,290
10,1,Norte,PA,Ficou rigorosamente em casa,Não aplicável,Presencial,1
10,1,Norte,PA,Ignorado,Não aplicável,Não aplicável,25
10,1,Norte,PA,Ignorado,Não aplicável,Remoto,1
10,2,Norte,PA,Continuou saindo normalmente,Não aplicável,Não aplicável,351
10,2,Norte,PA,Continuou saindo normalmente,Não aplicável,Remoto,4
10,2,Norte,PA,Continuou saindo normalmente,Não aplicável,Presencial,10
10,2,Norte,PA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1346
10,2,Norte,PA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,25
10,2,Norte,PA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,36
